Philippines,PHL,"Account, male (% age 15+)",account.t.d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,24.4,,,30.02,,,,55.59,
Philippines,PHL,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,,,,,,,,,,,,,,,,,96.79226,,,96.17531,,93.15358,93.16523,91.57376,90.89301,94.43847,93.83803,94.10697,96.14788,97.64527,,,95.62759,94.67716,93.04913,,95.75706,,91.8589,88.98721,,89.66531,90.10381,90.4052,89.79918,88.98452,87.2988,87.45617,88.52589,90.32579,,,,,,95.57779,94.85361,95.02535,,,,,
Philippines,PHL,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,,,,,,,,,,,,,,,,,,,,,,92.68579,94.29359,92.58319,88.40193,,93.91955,93.31287,96.81855,98.31281,,,,,,,,,90.24974,89.29798,,90.48919,91.35792,91.38405,90.90822,90.1468,88.48251,88.65842,89.86928,91.658,,,,,,96.23732,95.30311,95.18792,,,,,
Philippines,PHL,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,,,,,,,,,,,,93.60039,92.08714,90.60897,93.27503,,93.75998,94.86776,95.5051,97.0053,,,,,,,,,93.39658,88.69038,,88.87823,88.90551,89.46958,88.73885,87.8736,86.16853,86.30983,87.24994,89.06713,,,,,,94.95588,94.42728,94.8704,,,,,
Philippines,PHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,71.504,70.708,69.651,68.443,67.2,66.018,64.787,63.25,62.416,62.184,63.612,64.722,64.95,62.016,60.298,59.207,57.471,60.371,62.352,62.218,61.695,61.525,61.836,61.178,62.406,59.758,59.294,58.628,57.735,55.737,55.165,56.102,55.38,54.868,53.364,51.728,50.141,50.409,51.661,52.645,52.43,53.447,52.242,52.131,50.739,51.477,52.842,53.863,56.421,58.592,61.355,57.614,57.22,57.128,55.16,52.717,50.849,50.202,50.112,49.619,49.156,,
Philippines,PHL,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,22.8,,,,,23.2,,,24.5,,22.4,,,,,,,,,,21.1,,,23.4,,24.1,,,23.5,24.2,,,,23.2,,,,,23.3,,24.2,,,23.4,,24.6,,23.4,,,,,
Philippines,PHL,"Age at first marriage, male",SP.DYN.SMAM.MA,,,,,,,,,,,25.4,,,,,25.5,,,,,24.8,,,,,,,,,,,,,,,26.6,,,,26.9,,,,26.1,,,,,,,26.9,,,,,27.2,,27.1,,,,,
Philippines,PHL,Age dependency ratio (% of working-age population),SP.POP.DPND,103.3598611,103.5782635,103.6423098,103.4699539,103.0729809,102.4903404,101.7562169,100.9098584,100.0408186,99.19271545,98.20909883,96.98033942,95.61590342,94.16171791,92.46561229,90.55092133,88.87007619,87.68864074,86.89432491,86.33101906,85.8964115,85.48730446,84.99608443,84.39227231,83.66196604,82.80172995,81.83649102,80.8432995,79.89650579,78.99694051,78.19620124,77.46903218,76.74368079,75.9625109,75.08022536,74.19122994,73.41890446,72.74704916,72.10070171,71.43864717,70.84407488,70.38942456,69.91150095,69.38093773,68.78126116,68.06879459,67.28047423,66.35187714,65.29258741,64.23768912,63.313109,62.49813487,61.7297401,60.9990398,60.24316395,59.42296953,58.6756179,58.08026781,57.56584529,57.09898946,56.64985771,56.15959305,
Philippines,PHL,"Age population, age 0, female, interpolated",SP.POP.AG00.FE.IN,602134.5,615282,624456.5,633627.5,642440,650008.5,657598,666717.5,676907.5,684481,693798,705922.5,712492.5,716917,720898.5,730558.5,757002.5,783248.5,802335,816340.5,826783,840853.5,852606,862923.5,873502.5,883218,894011.5,907473,922393,932847.5,945905,964679,978714.5,988656.5,996721,1005084.5,1016407,1026181.5,1034174.5,1039822,1048390,1062335.5,1070365.5,1079539.5,1089997,1093609,1099619,1112061.5,1127411.5,1132622,1132200,1131409.5,1131297,1134615.5,1130389.5,1127815.5,1129881,1136211.5,1146573.5,1155851,1165038.5,1172290,
Philippines,PHL,"Age population, age 0, male, interpolated",SP.POP.AG00.MA.IN,643315.5,658247.5,667238,676641.5,686727.5,696064.5,705487,715969.5,726443,732532.5,741651,756120.5,764079.5,768564.5,770985,780802.5,811182.5,839475.5,858411.5,870426.5,880505.5,897859,911379,922406.5,934180,944904,956229,969988,984804,994078,1007605.5,1030393.5,1047780,1059632.5,1069197,1079055,1092678,1104003.5,1112543,1117473.5,1126227,1141621,1149456.5,1157323,1168963,1176679,1184579,1197417,1215088.5,1220934,1220026.5,1219774,1219866,1223129.5,1217528.5,1213088,1214258,1220455,1230938,1240583.5,1250174.5,1257730,
Philippines,PHL,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,564824,576457,589928,600329,610419,619802,627316.5,634876.5,644275,654601,662281,670245.5,680043,685555.5,689890.5,696507,710059.5,737452,762608,779903,792844,803025.5,816600.5,828629,839139,849670,859347.5,870336,885343,901993,914514,927020,944725,960163,971778,980133.5,990482.5,1003700,1012038,1018812,1025725.5,1038206.5,1050623,1053958.5,1063748,1074966.5,1077068,1084593.5,1100301,1114116.5,1117117.5,1118928,1118951.5,1117701,1120357.5,1121234.5,1124544,1126883,1132769,1142878,1152212,1161387,
Philippines,PHL,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,599224,610783.5,625609.5,635860.5,646453.5,657533,667142.5,676749.5,687606.5,698136,704275.5,711807.5,723593.5,730448.5,734786.5,740176.5,754407.5,785707,812710.5,829408.5,840125,849975,866632.5,880516.5,891956.5,903718,914269,925655.5,941259,958239,970278.5,983477,1004884.5,1023748.5,1037626,1047681,1060281,1076306,1085671.5,1092536.5,1098572,1111507,1125060.5,1127228.5,1135288,1147789.5,1154588,1164875,1181663.5,1197468.5,1200851.5,1203083,1203832,1202346,1204669,1205567.5,1208556,1210029,1215749.5,1225974.5,1235745,1245413,
Philippines,PHL,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,543754.5,551458,563048.5,577232.5,588831.5,599880.5,609718,617294,624934,634541.5,644511,651961,659738,667847.5,671875,678048,689106,705168.5,731653,755179,770897,782806.5,792875,806286.5,817973.5,828283.5,838938.5,849086.5,861153,877280,894850.5,907756.5,920302,937808,953540,965793,974999,986075.5,998051,1005097,1013323.5,1023827.5,1039138.5,1048727.5,1047825.5,1058185.5,1070429,1073411.5,1084324.5,1101582.5,1111893.5,1113186,1115572.5,1114560.5,1112749,1117139,1120129.5,1123643.5,1125474.5,1131045,1141161.5,1150451,
Philippines,PHL,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,576580.5,582153,593493.5,608735,620231,632103,644014.5,654021,663993.5,675179,685130.5,690868,698270.5,708207.5,713470.5,719886,730377,747629.5,777834,802900.5,817706.5,827344.5,837158.5,853543,867110,878416.5,890288,901275.5,913955,931019.5,949313,962210.5,975663.5,996671.5,1015738.5,1030211,1041477.5,1055258,1069689,1077357.5,1085444,1095331.5,1111546.5,1121724.5,1118819.5,1126831.5,1140484,1149309.5,1164121,1182909,1194740,1196316.5,1199327.5,1198690,1196365.5,1200809.5,1204300.5,1207510,1208438.5,1213825.5,1224084,1233844.5,
Philippines,PHL,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,525870.5,535230.5,542798.5,554604,569372.5,582062,593901,604118,611672.5,619243,627848.5,636745,645267.5,653522,659737.5,663860.5,672934.5,686651.5,704118.5,729824.5,750694.5,764330,776264,786814.5,799747.5,810869,820902,831750.5,842718,855616,872448,889853.5,903141,916299.5,933320,949316,962553,972040,982651,992966.5,1001394.5,1012247.5,1023930.5,1041618.5,1048477.5,1042715,1053601.5,1067640,1073772.5,1087713.5,1102112,1108943.5,1110398.5,1113072.5,1111028.5,1110126,1116420.5,1119604.5,1122599,1124112,1129701.5,1139793,
Philippines,PHL,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,557546,566217,571998,583469.5,598975,611574,624457,637106,647455.5,657634.5,667615,676036.5,683113.5,691315.5,699147.5,704620.5,714389.5,728026,746840.5,775953.5,797623.5,809817,819861.5,830388,846040,858969,870080.5,882240.5,894154.5,907756.5,925551.5,943811,957591,971889,992071,1010758,1026085.5,1038176.5,1051761,1064233,1072795,1083285,1094798,1113919.5,1120859.5,1112082,1120016,1136547.5,1149840.5,1168019,1183804.5,1191692,1193549,1196929.5,1194935.5,1193401.5,1199868,1203567.5,1206220,1206813.5,1212243,1222506,
Philippines,PHL,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,507005.5,519210.5,527985,535784,547766,563128,576839,589432.5,600015,607478,613451,620058,629522.5,640068,648617,653539,658511,669912.5,685622,704488,727983.5,745503,758531.5,771332,782196,794526,804961.5,814733.5,826111,837849,851422.5,868282.5,885601,899727.5,913277.5,930102.5,947122,960840.5,969399.5,979308,990387.5,1001728.5,1012945,1024639,1044513.5,1048254,1037874,1049224.5,1065428,1075013,1088749.5,1099335,1105330.5,1107799,1110841,1109264.5,1109694.5,1116171.5,1118829.5,1121499,1123040,1128627,
Philippines,PHL,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,536511,548564,557056,563525,575078.5,590873,604463.5,618313.5,631718.5,642339,650816.5,658326,667285.5,676918.5,685697,692268,698792.5,711066,727116.5,747530,773412.5,790695.5,802468.5,814061.5,825099.5,839876.5,852015,862963,875824,888635.5,902798,920505.5,938961,954183.5,969076.5,988180.5,1007028.5,1023229,1035218,1048429.5,1060844,1071682.5,1082805.5,1094886,1116706.5,1119923.5,1105544.5,1114859.5,1135734,1152352,1169086.5,1180740,1187780,1190964.5,1194800,1193014,1192723,1199386.5,1202522,1204831,1205474,1210926.5,
Philippines,PHL,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,487842.5,501780,513200,521775.5,529777,541966,557856.5,572560,585926.5,596817.5,602789,605921,612109.5,623379.5,635728,643331.5,647040,654309,668010.5,685495,703736,724216.5,740466.5,753876,767397.5,778409.5,790030,799796.5,809634,821534.5,833933,847549.5,864504.5,882219.5,896974,911959.5,929614,946504,959399,966773,978009.5,991301,1003620.5,1013982.5,1025565.5,1048071,1048854,1035303,1046582.5,1063016,1074168,1086430.5,1095411.5,1101674,1105296,1109740.5,1109034,1109646,1115591,1117920.5,1120623.5,1122181,
Philippines,PHL,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,515168,528401,540129,548982.5,556099,567780,583760.5,598314,613178.5,627269,636530.5,641758,648666,659717.5,671637,679925.5,685449.5,694296,708926,727173,746183,767618.5,783601,796400.5,809363,820691.5,834443,845819,857007.5,870578,883812,897640.5,915686,935057.5,951428,967579.5,986294.5,1004455,1020571,1032314.5,1046476.5,1059969.5,1071892,1082656,1095169,1120188.5,1119860.5,1102516.5,1114744.5,1136822,1152645,1166435,1176303.5,1183817.5,1188496,1193697,1192537,1192444.5,1198536.5,1201323,1203683.5,1204366,
Philippines,PHL,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,14,16,14,9,12,15,17,18,20,25,24,15,
Philippines,PHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,46.49,46.051,45.513,44.929,44.313,43.68,42.913,42.121,41.396,40.884,40.485,40.016,39.319,38.526,37.959,37.566,37.455,37.768,38.039,37.717,37.167,36.489,36.337,36.204,35.632,34.888,34.22,34.155,34.013,33.342,33.265,33.177,32.734,32.108,31.551,31.288,30.682,30.166,29.776,29.318,28.769,28.84,28.398,27.986,27.466,27.019,26.924,26.607,26.357,26.148,25.511,24.416,24.457,24.286,23.827,23.252,22.836,22.664,22.445,22.254,22.039,21.813,
Philippines,PHL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8,,,,,56.4,58,58,,,59.8,,,,,62.2,,,72.2,,72.8,,,,84.4,,,,,
Philippines,PHL,Borrowed any money (% age 15+),borrow.any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.15,,,58.65,,,,57.75,
Philippines,PHL,Borrowed any money from a formal financial institution or using a mobile money account (% age 15+),fin22a.c.MM.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.81,
Philippines,PHL,"Borrowed any money from a formal financial institution or using a mobile money account, female (% age 15+)",fin22a.c.MM.d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.96,
Philippines,PHL,"Borrowed any money from a formal financial institution or using a mobile money account, male (% age 15+)",fin22a.c.MM.d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.84,
Philippines,PHL,"Borrowed any money, female (% age 15+)",borrow.any.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.02,,,59.62,,,,55.66,
Philippines,PHL,"Borrowed any money, male (% age 15+)",borrow.any.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.22,,,57.65,,,,59.99,
Philippines,PHL,Borrowed for education or school fees (% age 15+),fin22a.2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,,,,,,,,
Philippines,PHL,"Borrowed for education or school fees, female (% age 15+)",fin22a.2014.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.28,,,,,,,,
Philippines,PHL,"Borrowed for education or school fees, male (% age 15+)",fin22a.2014.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.54,,,,,,,,
Philippines,PHL,Borrowed for health or medical purposes (% age 15+),fin20.t.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.73,,,27.4,,,,34.3,
Philippines,PHL,"Borrowed for health or medical purposes, female (% age 15+)",fin20.t.d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.46,,,27.94,,,,33.5,
Philippines,PHL,"Borrowed for health or medical purposes, male (% age 15+)",fin20.t.d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,,,26.85,,,,35.16,
Philippines,PHL,Borrowed from a formal financial institution (% age 15+),fin22a.c.t.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.51,,,12.89,,,10.7,,,,17.45,
Philippines,PHL,"Borrowed from a formal financial institution, female (% age 15+)",fin22a.c.t.d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.84,,,15.05,,,11.15,,,,14.5,
Philippines,PHL,"Borrowed from a formal financial institution, male (% age 15+)",fin22a.c.t.d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06,,,10.62,,,10.24,,,,20.59,
Philippines,PHL,Borrowed from a savings club (% age 15+),fin22c.t.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95,,,,3.77,
Philippines,PHL,"Borrowed from a savings club, female (% age 15+)",fin22c.t.d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.24,,,,3.96,
Philippines,PHL,"Borrowed from a savings club, male (% age 15+)",fin22c.t.d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,,3.57,
Philippines,PHL,Borrowed from a store by buying on credit (% age 15+),fin21b.2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.61,,,16.46,,,,,,,,
Philippines,PHL,"Borrowed from a store by buying on credit, female (% age 15+)",fin21b.2014.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.66,,,16.69,,,,,,,,
Philippines,PHL,"Borrowed from a store by buying on credit, male (% age 15+)",fin21b.2014.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.72,,,16.21,,,,,,,,
Philippines,PHL,Borrowed from family or friends (% age 15+),fin22b.t.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.97,,,48.65,,,41.18,,,,40.82,
Philippines,PHL,"Borrowed from family or friends, female (% age 15+)",fin22b.t.d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.55,,,46.76,,,42.51,,,,38.16,
Philippines,PHL,"Borrowed from family or friends, male (% age 15+)",fin22b.t.d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.53,,,50.64,,,39.83,,,,43.66,
Philippines,PHL,"Borrowed to start, operate, or expand a farm or business (% age 15+)",fin21.t.d.2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.59,,,14.5,,,,,
Philippines,PHL,"Borrowed to start, operate, or expand a farm or business, female (% age 15+)",fin21.t.d.2017.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.22,,,13.4,,,,,
Philippines,PHL,"Borrowed to start, operate, or expand a farm or business, male (% age 15+)",fin21.t.d.2017.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.02,,,15.63,,,,,
Philippines,PHL,"Can use a mobile money account without help from anyone, including a mobile money agent (% age 15+)",fin13d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.29,
Philippines,PHL,"Can use a mobile money account without help from anyone, including a mobile money agent (% with a mobile money account, age 15+)",fin13d.s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.72,
Philippines,PHL,"Can use account at a bank or financial institution without help if opened (% without an account, age 15+)",fin11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.49,
Philippines,PHL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7683203,,,,,,,,,,28.22276626,,,,,25.72673172,,,,24.28166467,,,
Philippines,PHL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 0-4 (% of population ages 0-4)",SH.DTH.COMM.0004.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.18255591,,,,,,,,,,81.29919845,,,,,79.34590868,,,,78.35009189,,,
Philippines,PHL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 0-4, female (% of female population ages 0-4)",SH.DTH.COMM.0004.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.2561365,,,,,,,,,,81.69656902,,,,,79.76145026,,,,78.80657703,,,
Philippines,PHL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 0-4, male (% of male population ages 0-4)",SH.DTH.COMM.0004.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.12620221,,,,,,,,,,80.99531326,,,,,79.02896064,,,,78.00375329,,,
Philippines,PHL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.65500905,,,,,,,,,,18.78501028,,,,,17.19558974,,,,16.34867922,,,
Philippines,PHL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59, female (% of female population ages 15-59)",SH.DTH.COMM.1559.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.27756263,,,,,,,,,,21.58932682,,,,,18.85443783,,,,17.12059763,,,
Philippines,PHL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59, male (% of male population ages 15-59)",SH.DTH.COMM.1559.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9339939,,,,,,,,,,17.36923104,,,,,16.32483516,,,,15.9284074,,,
Philippines,PHL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 5-14 (% of population ages 5-14)",SH.DTH.COMM.0514.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.57608659,,,,,,,,,,48.48206561,,,,,43.53555674,,,,41.1921142,,,
Philippines,PHL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 5-14, female (% of female population ages 5-14)",SH.DTH.COMM.0514.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8843706,,,,,,,,,,50.14005174,,,,,43.95682733,,,,41.16860561,,,
Philippines,PHL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 5-14, male (% of male population ages 5-14)",SH.DTH.COMM.0514.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.82186251,,,,,,,,,,47.21427976,,,,,43.21397581,,,,41.21022561,,,
